accx,accy,accz
-3.2409887000000004,1.9196993000000002,9.225089
-3.2409887000000004,1.9196993000000002,9.225089
-3.3941817000000003,1.9771467,8.698488000000001
-3.3941817000000003,1.9771467,8.698488000000001
-3.3941817000000003,1.9771467,8.698488000000001
-3.3941817000000003,1.9771467,8.698488000000001
-3.6239712,2.0633178,8.200611
-3.6239712,2.0633178,8.200611
-3.6239712,2.0633178,8.200611
-3.6239712,2.0633178,8.200611
-3.844186,1.7473572,6.850598
-3.844186,1.7473572,6.850598
-3.844186,1.7473572,6.850598
-4.131423000000001,0.665432,5.452712
-4.131423000000001,0.665432,5.452712
-4.131423000000001,0.665432,5.452712
-4.131423000000001,0.665432,5.452712
-4.9069624,-0.8281995000000001,5.950589
-4.9069624,-0.8281995000000001,5.950589
-4.9069624,-0.8281995000000001,5.950589
-4.9069624,-0.8281995000000001,5.950589
-4.9069624,-0.8281995000000001,5.950589
-5.309094,-1.8909756999999998,4.954835
-5.309094,-1.8909756999999998,4.954835
-5.309094,-1.8909756999999998,4.954835
-5.309094,-1.8909756999999998,4.954835
-6.094208,-4.0644007,4.9835587
-6.094208,-4.0644007,4.9835587
-6.094208,-4.0644007,4.9835587
-8.708063000000001,-4.96441,4.2080193
-8.708063000000001,-4.96441,4.2080193
-8.708063000000001,-4.96441,4.2080193
-8.708063000000001,-4.96441,4.2080193
-10.833615,-4.763344,2.6090677
-10.833615,-4.763344,2.6090677
-10.833615,-4.763344,2.6090677
-10.833615,-4.763344,2.6090677
-10.938935,-5.5101595,-0.20585304
-10.938935,-5.5101595,-0.20585304
-10.938935,-5.5101595,-0.20585304
-10.938935,-5.5101595,-0.20585304
-10.594251,-6.438892,-1.1154363
-10.594251,-6.438892,-1.1154363
-10.594251,-6.438892,-1.1154363
-10.594251,-6.438892,-1.1154363
-10.594251,-6.438892,-1.1154363
-9.091045,-4.1888704,-0.40691882
-9.091045,-4.1888704,-0.40691882
-9.091045,-4.1888704,-0.40691882
-9.244238000000001,-3.5952474999999997,-1.0675635
-9.244238000000001,-3.5952474999999997,-1.0675635
-9.244238000000001,-3.5952474999999997,-1.0675635
-9.244238000000001,-3.5952474999999997,-1.0675635
-9.263388,-2.8197080000000003,-1.1633091
-9.263388,-2.8197080000000003,-1.1633091
-9.263388,-2.8197080000000003,-1.1633091
-9.263388,-2.8197080000000003,-1.1633091
-9.263388,-2.8197080000000003,-1.1633091
-9.129342999999999,-2.561195,-0.71330476
-9.129342999999999,-2.561195,-0.71330476
-9.129342999999999,-2.561195,-0.71330476
-9.062322,-3.2505634,-0.9718179
-9.062322,-3.2505634,-0.9718179
-9.062322,-3.2505634,-0.9718179
-9.062322,-3.2505634,-0.9718179
-9.244238000000001,-2.5803439999999997,-0.33032233
-9.244238000000001,-2.5803439999999997,-0.33032233
-9.244238000000001,-2.5803439999999997,-0.33032233
-9.244238000000001,-2.5803439999999997,-0.33032233
-9.445304,-1.7952299999999999,0.05266008
-9.445304,-1.7952299999999999,0.05266008
-9.445304,-1.7952299999999999,0.05266008
-9.445304,-1.7952299999999999,0.05266008
-9.445304,-1.7952299999999999,0.05266008
-9.320834,-1.9579976000000003,-0.6271336999999999
-9.320834,-1.9579976000000003,-0.6271336999999999
-9.320834,-1.9579976000000003,-0.6271336999999999
-9.18679,-2.0920415,-0.8473485999999999
-9.18679,-2.0920415,-0.8473485999999999
-9.18679,-2.0920415,-0.8473485999999999
-9.18679,-2.0920415,-0.8473485999999999
-9.100619,-2.2931072999999995,-0.5888355
-9.100619,-2.2931072999999995,-0.5888355
-9.100619,-2.2931072999999995,-0.5888355
-9.100619,-2.2931072999999995,-0.5888355
-9.2825365,-2.4750240000000003,-0.45479164
-9.2825365,-2.4750240000000003,-0.45479164
-9.2825365,-2.4750240000000003,-0.45479164
-9.2825365,-2.4750240000000003,-0.45479164
-9.272962,-2.3697037999999995,-0.43564250000000004
-9.272962,-2.3697037999999995,-0.43564250000000004
